dbo,spCOLSelColaProcesosEstados,DEVSIEWEB
dbo,spCOLSelReporteEncolado,DEVSIEWEB
dbo,SpCOLSelReporteHuellaPago,DEVSIEWEB
dbo,spCOLSelReporteParametroEncolado,DEVSIEWEB
dbo,spCOLSelUsuarioSoporte,DEVSIEWEB
dbo,spCOLTRACBInsColaTxCB,DEVSIEWEB
dbo,spCOLTRACBSelTxPorEstado,DEVSIEWEB
dbo,spCOLTRACBUpdEstadoColaTxCB,DEVSIEWEB
dbo,spCOLTRACBUpdHistoricoColaTxCB,DEVSIEWEB
dbo,spCOLTRACBUpdReintentosColaTxCB,DEVSIEWEB
dbo,spCOLTRADATInsColaTXDatafono,DEVSIEWEB
dbo,spCOLTRADATInsTransaccionesDatafono,DEVSIEWEB
dbo,spCOLTRADATSelColaTXDatafono,DEVSIEWEB
dbo,spCOLTRADATSelTransaccionesXPAPEstado,DEVSIEWEB
dbo,spCOLTRADATSelTxPendientesDatafonia,DEVSIEWEB
dbo,spCOLTRADATSelVeriSiExisteTrxPendienteDF,DEVSIEWEB
dbo,spCOLTRADATUpdEstadoColaTXDatafono,DEVSIEWEB
dbo,spCOLTRADATUpdEstadoTranDAT,DEVSIEWEB
dbo,spCOLTRAGEMInsGuardar,DEVSIEWEB
dbo,spCOLTRAInsTransacciones,DEVSIEWEB
dbo,spCOLTRAPAselTransaccionEfectyVirtual,DEVSIEWEB
dbo,spCOLTRAPASelTransaccionesUsuario,DEVSIEWEB
dbo,spCOLTRAPASInsTransaccionPasarelaEfecty,DEVSIEWEB
dbo,spCOLTRAPASSelTxPasarelaxTdTxyCUS,DEVSIEWEB
dbo,spCOLTRAPASUpdIDtx,DEVSIEWEB
dbo,spCOLTRAPASUpdTransaccionPasarelaEfecty,DEVSIEWEB
dbo,spCOLTRASelTransXDocumento,DEVSIEWEB
dbo,spCOLTRAUpdActualizarEstadoTx,DEVSIEWEB
dbo,spCOLTRAUpdBloquearGiro,DEVSIEWEB
dbo,spCOLTRAUpdConfirmarTransaccionXId,DEVSIEWEB
dbo,spCOLTRAUpdEstadoTxDatafono,DEVSIEWEB
dbo,SpCOLUpdReporteHuellaPago,DEVSIEWEB
dbo,SpCOMMENInsNoticiaRegional,DEVSIEWEB
dbo,spCONBLOGIInsDatosBloqueoGiro,DEVSIEWEB
dbo,SpCONCACSelConfiguracion,DEVSIEWEB
dbo,spCONCACUpdActualizarConfig,DEVSIEWEB
dbo,spCONCAJACHInsAdicionaCajaArchivo,DEVSIEWEB
dbo,spCONCALInsControlCalculo,DEVSIEWEB
dbo,SpCONCARINCInsCrearControlCargueIncentivos,DEVSIEWEB
dbo,spCONCBEXTSelConsultarConveniosCBEXT,DEVSIEWEB
dbo,spCONCBSelConsultarConveniosCB,DEVSIEWEB
dbo,spCONCBSelDatosConvenio,DEVSIEWEB
dbo,spCONCISelConciliacionSaldos,DEVSIEWEB
dbo,spCONCIUpdConciliacionSaldos,DEVSIEWEB
dbo,spCONCIUpdEliminarConciSaldos,DEVSIEWEB
dbo,spCONCUESPREUpdInformacion,DEVSIEWEB
dbo,spCONCUPDelCamposConsulta,DEVSIEWEB
dbo,spCONCUPInsCamposConsulta,DEVSIEWEB
dbo,spCONCUPSelCamposConsulta,DEVSIEWEB
dbo,spCONCUPUNEDelCupon,DEVSIEWEB
dbo,spCONCUPUNEInsCupon,DEVSIEWEB
dbo,spCONCUPUNESelCupon,DEVSIEWEB
dbo,spCONDELCACInsTimestamp,DEVSIEWEB
dbo,spCONDELCACSelExisteTablas,DEVSIEWEB
dbo,spCONDELCACSelTimestamp,DEVSIEWEB
dbo,spCONEJEhorarioProceso,DEVSIEWEB
dbo,spCONEJEInsModuloContable,DEVSIEWEB
