┌─────────┬───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┬───────────────────────────────────────────────────────────────┐
│ (index) │ file                                                                                                                          │ storedProcedureName                                           │
│ 1593    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecargas\\DaoEfectyRecargas.cs'                                       │ 'spPROEXTSelMultiplosRecarga'                                 │
│ 1594    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spLnSPInsServPublicos'                                       │
│ 1595    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ ''                                                            │
│ 1596    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'SpLnSelEstadoProyectoPS'                                     │
│ 1597    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'SpLnRECSelValidarCodBarOSExista'                             │
│ 1598    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spInsMovimiento'                                             │
│ 1599    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spInsMovimientoEstados'                                      │
│ 1600    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spInsMovimientoEstados'                                      │
│ 1601    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spInsHistMov'                                                │
│ 1602    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spLnOSInsTipoMov'                                            │
│ 1603    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spInsMovimientosProyectosPl'                                 │
│ 1604    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spInsMovimiento'                                             │
│ 1605    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spInsMovimientoEstados'                                      │
│ 1606    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spInsMovimientoEstados'                                      │
│ 1607    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spInsHistMov'                                                │
│ 1608    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spLnOSInsTipoMov'                                            │
│ 1609    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spInsMovimientosProyectosPl'                                 │
│ 1610    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spInsMovimiento'                                             │
│ 1611    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spInsMovimientoEstados'                                      │
│ 1612    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spInsMovimientoEstados'                                      │
│ 1613    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spInsHistMov'                                                │
│ 1614    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spLnOSInsTipoMov'                                            │
│ 1615    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spInsMovimientosProyectosPl'                                 │
│ 1616    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spLnCOMPTransaccionIntegracionRecaudo'                       │
│ 1617    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'SpLnRECSelProyectoProveedorValidacion'                       │
│ 1618    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'SpLnRECSelProyectoProveedorConsulta'                         │
│ 1619    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'SpRECSelProyectoProveedorProcesamiento'                      │
│ 1620    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spSelAsignacionVirtualOS'                                    │
│ 1621    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spASIVIRFVSelAsignacionVirtualFV'                            │
│ 1622    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spIMPPROSelParametrosImpresionProyecto'                      │
│ 1623    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'SpLnRECSelProyectoNombre'                                    │
│ 1624    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'SpLnRECSelCamposDigitoVerificacion'                          │
│ 1625    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spMONINTSelIntegracionDisponible'                            │
│ 1626    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spPROSelPinesConfigurados'                                   │
│ 1627    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spPROSelPinesOrdenClaseAlgoritmo'                            │
│ 1628    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spPROUpdPinesConfigurados'                                   │
│ 1629    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spCOLTRAInsTransacciones'                                    │
│ 1630    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spHISCOLTRAInsTransacciones'                                 │
│ 1631    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spCOLTRAUpdActualizarEstadoTx'                               │
│ 1632    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spHISCOLTRAInsTransacciones'                                 │
│ 1633    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'SpPROEXTSelEsIntegracionesProblema'                          │
│ 1634    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spPROEXTSelConsultarIvaProyecto'                             │
│ 1635    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spREGIMPInsGuardarRegistroImpresion'                         │
│ 1636    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spPASTRAUpdConfirmarTransaccion'                             │
│ 1637    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spCONTORECInsValidarTope'                                    │
│ 1638    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.EfectyRecaudo\\DaoEfectyRecaudo.cs'                                         │ 'spTOPPROSelValidarTopesProyecto'                             │
│ 1639    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.Giros\\DaoGiros.cs'                                                         │ 'spInsMovimiento'                                             │
│ 1640    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.Giros\\DaoGiros.cs'                                                         │ 'spInsMovimientoEstados'                                      │
│ 1641    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.Giros\\DaoGiros.cs'                                                         │ 'spInsMovimientoEstados'                                      │
│ 1642    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.Giros\\DaoGiros.cs'                                                         │ 'spInsMovimientoEstados'                                      │
│ 1643    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.Giros\\DaoGiros.cs'                                                         │ 'spInsHistMov'                                                │
│ 1644    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.Giros\\DaoGiros.cs'                                                         │ 'spDESCOLUpdActualizarDescuentos'                             │
│ 1645    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.Giros\\DaoGiros.cs'                                                         │ 'spInsMDCOperaciones_Diarias'                                 │
│ 1646    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.Giros\\DaoGiros.cs'                                                         │ 'spInsMDCPropiedades_Diarias'                                 │
│ 1647    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.Giros\\DaoGiros.cs'                                                         │ 'spInsMDCPropiedades_Diarias'                                 │
│ 1648    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.Giros\\DaoGiros.cs'                                                         │ 'SpLnACUDIAPSupdAcumuladoPs'                                  │
│ 1649    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.Giros\\DaoGiros.cs'                                                         │ 'spGIRGANInsCreaRegistroGiroGanador'                          │
│ 1650    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.Giros\\DaoGiros.cs'                                                         │ 'spSelAsignacionVirtualFCT'                                   │
│ 1651    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.Giros\\DaoGiros.cs'                                                         │ 'spSelPsPagadorFCT'                                           │
│ 1652    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.Giros\\DaoGiros.cs'                                                         │ 'spAFISelConsultarPuntosAfiliado'                             │
│ 1653    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.Giros\\DaoGiros.cs'                                                         │ 'spSelPuntoServIdRed'                                         │
│ 1654    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.Giros\\DaoGiros.cs'                                                         │ 'spREGOPEUpdActualizarTirillaRegistroOperaciones'             │
│ 1655    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.Giros\\DaoGiros.cs'                                                         │ 'SpREGOPESelConsultarDetalleMov'                              │
│ 1656    │ 'C:\\Dev\\Efecty.SiewebLive\\Servidor.AccesoDatos.Giros\\DaoGiros.cs'                                                         │ 'spFORPAGGIRSelFormasPagoGiro'                                │
